,id,publisher,title,author,published_utc,article_url,tickers,description,amp_url,image_url,keywords
201,AfEtg-Aoy7vlGxNk8lOMhre07tq2KeqCVYgPmYlnuoE,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Bet on These 5 Low-Leverage Stocks to Counter Inflation Woes,Aparajita Dutta,2022-04-27T10:46:00Z,https://www.zacks.com/stock/news/1908707/bet-on-these-5-low-leverage-stocks-to-counter-inflation-woes,"['MRO', 'VLO', 'EOG', 'HCC', 'BAP']","The ongoing concern among investors, thanks to inflation and the spread of coronavirus in China, should not dissuade stock market investment altogether. One may buy stocks like HCC, VLO, BAP, EOG & MRO.",https://www.zacks.com/amp/stock/news/1908707/bet-on-these-5-low-leverage-stocks-to-counter-inflation-woes,https://staticx-tuner.zacks.com/images/articles/main/7d/754.jpg,
202,L-O69nGEk0piDHmt6wJCZQX5cCxzPzYjgCFSKT05b1I,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",5 Buy-Ranked Stocks That Beat Estimates This Week,Sejuti Banerjea,2022-04-28T19:50:00Z,https://www.zacks.com/stock/news/1910732/5-buy-ranked-stocks-that-beat-estimates-this-week,"['RRC', 'VLO', 'PPC', 'DORM', 'ARCH']",This is the thick of earnings season and the overall results so far are not that exciting. But there's also nothing to suggest that a recession might be around the corner.,https://www.zacks.com/amp/stock/news/1910732/5-buy-ranked-stocks-that-beat-estimates-this-week,https://staticx-tuner.zacks.com/images/articles/main/71/2658.jpg,
203,vWy6IHmNOubjENYVltty6SMcRZCFPJ3iSExj-y1z9iQ,"{'name': 'The Motley Fool', 'homepage_url': 'https://www.fool.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/themotleyfool.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/themotleyfool.ico'}",The 3 Best ETFs for Dividends,newsfeedback@fool.com (James Brumley),2022-04-29T13:10:00Z,https://www.fool.com/investing/2022/04/29/the-3-best-etfs-for-dividends/,"['VIG', 'MSFT', 'VZ', 'JPM', 'HDV', 'CAH', 'VLO', 'ABBV', 'IRM', 'SPYD']",Investors don't have to do any actual stock picking to plug into good passive income with these ETFs.,,https://g.foolcdn.com/editorial/images/676475/dividends-2.jpg,['investing']
204,ojtyVbuM98gMvr_JrGifyrp8jbdipxglssr2MQ9365k,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Chevron (CVX) Misses on Q1 Earnings Despite Strong Prices,Zacks Equity Research,2022-04-29T14:02:00Z,https://www.zacks.com/stock/news/1911965/chevron-cvx-misses-on-q1-earnings-despite-strong-prices,"['CVX', 'SLB', 'RRC', 'VLO']","Chevron (CVX) recorded $8.1 billion in cash flow from operations, compared to $4.2 billion a year ago.",https://www.zacks.com/amp/stock/news/1911965/chevron-cvx-misses-on-q1-earnings-despite-strong-prices,https://staticx-tuner.zacks.com/images/articles/main/8a/62.jpg,
205,YQZCaPidAIHYHfF4vltlcy3fyrAfzdVodF5v8JAg9P0,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Phillips 66 (PSX) Q1 Earnings Beat on Higher Refining Margins,Zacks Equity Research,2022-04-29T14:26:00Z,https://www.zacks.com/stock/news/1911986/phillips-66-psx-q1-earnings-beat-on-higher-refining-margins,"['SLB', 'VLO', 'PSX', 'BKR']",Strong refining margins on a worldwide basis aid Phillips 66's (PSX) earnings in Q1.,https://www.zacks.com/amp/stock/news/1911986/phillips-66-psx-q1-earnings-beat-on-higher-refining-margins,https://staticx-tuner.zacks.com/images/articles/main/cd/415.jpg,
206,A5TULPn0AiKRcUuUPrPjZZ3bVB8oCsipoKLne0KIU_w,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Earnings Estimates Moving Higher for Valero Energy (VLO): Time to Buy?,Zacks Equity Research,2022-04-29T16:20:03Z,https://www.zacks.com/stock/news/1912140/earnings-estimates-moving-higher-for-valero-energy-vlo-time-to-buy,['VLO'],"Valero Energy (VLO) shares have started gaining and might continue moving higher in the near term, as indicated by solid earnings estimate revisions.",https://www.zacks.com/amp/stock/news/1912140/earnings-estimates-moving-higher-for-valero-energy-vlo-time-to-buy,https://staticx-tuner.zacks.com/images/default_article_images/default12.jpg,
207,B0dK7h4_1m8kD-8KgcM0NoO3TrlczDdZ3r5TV4q9cDc,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",3 Great Stocks to Buy in May and Hold During the Market Selloff,Benjamin Rains,2022-04-29T22:22:00Z,https://www.zacks.com/stock/news/1912324/3-great-stocks-to-buy-in-may-and-hold-during-the-market-selloff,"['MU', 'VLO', 'HUM']","Investors with long-term outlooks might consider using the current selloff and fear as a chance to buy strong stocks they plan to hold for some extended period of time. The three stocks we look at today also offer solid value, dividends, and are set to grow rather steadily in the coming years.",https://www.zacks.com/amp/stock/news/1912324/3-great-stocks-to-buy-in-may-and-hold-during-the-market-selloff,https://staticx-tuner.zacks.com/images/articles/main/43/204.jpg,
208,goIFBl4PPw_jihZnMeStjXSIVzChCw5NkEG5F7sEipc,"{'name': 'Seeking Alpha', 'homepage_url': 'https://seekingalpha.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/seekingalpha.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/seekingalpha.ico'}",Wall Street Breakfast: What Moved Markets,Wall Street Breakfast,2022-04-30T12:29:15Z,https://seekingalpha.com/article/4505502-wall-street-breakfast-what-moved-markets,"['GOOGL', 'MSFT', 'FB', 'TSLA', 'TWTR', 'PTC', 'MHK', 'SHW', 'VLO', 'ALGN', 'FFIV', 'GE', 'CHTR', 'BA']","Listen on the go! A daily podcast of Wall Street Breakfast will be available on Seeking Alpha, iTunes, Stitcher and Spotify.",https://seekingalpha.com/amp/article/4505502-wall-street-breakfast-what-moved-markets,https://static.seekingalpha.com/assets/og_image_1200-29b2bfe1a595477db6826bd2126c63ac2091efb7ec76347a8e7f81ba17e3de6c.png,
209,kmtx4jP9p_fcruUfy0Fbab49THRaFTNp0rfq3Xg10Sw,"{'name': 'Seeking Alpha', 'homepage_url': 'https://seekingalpha.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/seekingalpha.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/seekingalpha.ico'}",The Retiree's Dividend Portfolio - John's March Update: Several Double-Digit Dividend Increases Steal The Spotlight,Matthew Utesch,2022-04-30T13:00:00Z,https://seekingalpha.com/article/4505012-the-retirees-dividend-portfolio-johns-march-update-several-double-digit-dividend-increases-steal-the-spotlight,"['AFCG', 'AFL', 'APLE', 'AVA', 'BP', 'BRX', 'CCI', 'CLDT', 'CSX', 'CVS', 'CVX', 'D', 'DLR', 'DUK', 'DUKB', 'EPR', 'GD', 'HTA', 'IRM', 'KMI', 'KRG', 'LOW', 'MAIN', 'MAS', 'MO', 'NRZ', 'O', 'OXY', 'OZK', 'OZKAP', 'PACW', 'PEP', 'PFF', 'PFXF', 'PNW', 'QQQX', 'QYLD', 'RPT', 'STAG', 'SWX', 'T', 'TBB', 'TBC', 'TD', 'TFC', 'TROW', 'UMPQ', 'UTF', 'VICI', 'VLO', 'VTR', 'WBD', 'WPC', 'WRK']","John's retirement accounts generated a total of $2,457.27 of dividend income for March 2022. 8 companies increased dividend/distribution or paid a special dividend. Click here to read.",https://seekingalpha.com/amp/article/4505012-the-retirees-dividend-portfolio-johns-march-update-several-double-digit-dividend-increases-steal-the-spotlight,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1223565803/image_1223565803.jpg?io=getty-c-w750,
210,S7Q3Pu1tKfchTkTUGv-9ltMUtYs9qK-rBQUgH5bDwnM,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}","Recent Price Trend in Valero Energy (VLO) is Your Friend, Here's Why",Zacks Equity Research,2022-05-02T12:50:06Z,https://www.zacks.com/stock/news/1913206/recent-price-trend-in-valero-energy-vlo-is-your-friend-heres-why,['VLO'],"Valero Energy (VLO) made it through our ""Recent Price Strength"" screen and could be a great choice for investors looking to make a profit from stocks that are currently on the move.",https://www.zacks.com/amp/stock/news/1913206/recent-price-trend-in-valero-energy-vlo-is-your-friend-heres-why,https://staticx-tuner.zacks.com/images/default_article_images/default20.jpg,
211,2nlnbtgQCdsG8fblT2bO9R5iixma_ynQBqOM7048MSo,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Will Marathon (MRO) See Its U.S. E&P Segment Grow in Q1?,Zacks Equity Research,2022-05-03T16:30:00Z,https://www.zacks.com/stock/news/1914628/will-marathon-mro-see-its-us-ep-segment-grow-in-q1,"['CVX', 'SLB', 'MRO', 'VLO']",A jump in commodity prices is likely to have boosted Marathon Oil's (MRO) U.S. E&P segment earnings during the January-March period.,https://www.zacks.com/amp/stock/news/1914628/will-marathon-mro-see-its-us-ep-segment-grow-in-q1,https://staticx-tuner.zacks.com/images/articles/main/f8/14626.jpg,
212,3BWa5ejY6a36YhB9-75Qvtj89ZytKz_VgZhV9qjnPZw,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}","Valero Energy Corporation (VLO) Hit a 52 Week High, Can the Run Continue?",Zacks Equity Research,2022-05-05T13:15:06Z,https://www.zacks.com/stock/news/1916685/valero-energy-corporation-vlo-hit-a-52-week-high-can-the-run-continue,"['VLO', 'ENLC']","Valero Energy (VLO) is at a 52-week high, but can investors hope for more gains in the future? We take a look at the company's fundamentals for clues.",https://www.zacks.com/amp/stock/news/1916685/valero-energy-corporation-vlo-hit-a-52-week-high-can-the-run-continue,https://staticx-tuner.zacks.com/images/default_article_images/default3.jpg,
213,MkzQx582xcR1xxq-QsfDx6rczGFNFiHYd48EC9vHmzY,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Why Valero Energy (VLO) is a Top Momentum Stock for the Long-Term,Zacks Equity Research,2022-05-06T13:50:05Z,https://www.zacks.com/stock/news/1917767/why-valero-energy-vlo-is-a-top-momentum-stock-for-the-long-term,['VLO'],"Whether you're a value, growth, or momentum investor, finding strong stocks becomes easier with the Zacks Style Scores, a top feature of the Zacks Premium research service.",https://www.zacks.com/amp/stock/news/1917767/why-valero-energy-vlo-is-a-top-momentum-stock-for-the-long-term,https://staticx-tuner.zacks.com/images/default_article_images/default27.jpg,
214,VlKd2ySTs21sbh55kfvFZ83b7D_CcBKs19i2_efuVks,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Fast-paced Momentum Stock Valero Energy (VLO) Is Still Trading at a Bargain,Zacks Equity Research,2022-05-11T12:50:05Z,https://www.zacks.com/stock/news/1922548/fast-paced-momentum-stock-valero-energy-vlo-is-still-trading-at-a-bargain,['VLO'],Valero Energy (VLO) made it through our 'Fast-Paced Momentum at a Bargain' screen and could be a great choice for investors looking for stocks that have gained strong momentum recently but are still trading at reasonable prices.,https://www.zacks.com/amp/stock/news/1922548/fast-paced-momentum-stock-valero-energy-vlo-is-still-trading-at-a-bargain,https://staticx-tuner.zacks.com/images/default_article_images/default24.jpg,
215,NbCp4doziI0ip3-ZMBWgB2OVJxK04h1690D3jGjvuLs,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Buy These 5 Low-Leverage Stocks Amid Ongoing Market Turmoil,Aparajita Dutta,2022-05-12T11:22:00Z,https://www.zacks.com/stock/news/1923150/buy-these-5-low-leverage-stocks-amid-ongoing-market-turmoil,"['XOM', 'MRO', 'VLO', 'ACLS', 'HZO']","The crux of safe investment lies in choosing a company that is not burdened with debt as a debt-free stock is almost impossible to find. One may buy stocks like ACLS, VLO, HZO, ZOM & MRO.",https://www.zacks.com/amp/stock/news/1923150/buy-these-5-low-leverage-stocks-amid-ongoing-market-turmoil,https://staticx-tuner.zacks.com/images/articles/main/a9/209.jpg,
216,uibhmcHLUlAuT1hDLOk9w4OX4UPqbUHt_wpK__cMCjY,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Here's Why Momentum Investors Will Love Valero Energy (VLO),Zacks Equity Research,2022-05-12T16:00:04Z,https://www.zacks.com/stock/news/1923488/heres-why-momentum-investors-will-love-valero-energy-vlo,['VLO'],Does Valero Energy (VLO) have what it takes to be a top stock pick for momentum investors? Let's find out.,https://www.zacks.com/amp/stock/news/1923488/heres-why-momentum-investors-will-love-valero-energy-vlo,https://staticx-tuner.zacks.com/images/default_article_images/default44.jpg,
217,1BdbivMI6-hnPAtAsjfETblr9HOJAepdLJMV_ATodW0,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Marathon (MPC) Q1 Earnings Beat on Surging Refining Margins,Zacks Equity Research,2022-05-13T11:58:00Z,https://www.zacks.com/stock/news/1923864/marathon-mpc-q1-earnings-beat-on-surging-refining-margins,"['VLO', 'MPC', 'PSX', 'MPLX']",Marathon Petroleum (MPC) repurchased shares worth $2.5 billion during the February-April period and has now completed around 80% of its target to buy back $10 billion in common stock.,https://www.zacks.com/amp/stock/news/1923864/marathon-mpc-q1-earnings-beat-on-surging-refining-margins,https://staticx-tuner.zacks.com/images/articles/main/43/1420.jpg,
218,S6_rV_gtoUMlg_yJtkyUBaRj5M4iSXEG715rBInW3UU,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Oil Prices Continue to Climb: What's Moving the Needle?,Nilanjan Choudhury,2022-05-13T12:06:00Z,https://www.zacks.com/stock/news/1923883/oil-prices-continue-to-climb-whats-moving-the-needle,"['OXY', 'VLO', 'CTRA']","With geopolitical tensions and a solid demand picture providing a tailwind for oil prices, energy companies like Occidental Petroleum (OXY), Valero Energy (VLO) and Corterra Energy (CTRA) have seen solid gains this year.",https://www.zacks.com/amp/stock/news/1923883/oil-prices-continue-to-climb-whats-moving-the-needle,https://staticx-tuner.zacks.com/images/articles/main/6b/292.jpg,
219,iTilHzxJnp6ApbmDnWjHRlnud7JzEvNLUBrJ7-lAklc,"{'name': 'Seeking Alpha', 'homepage_url': 'https://seekingalpha.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/seekingalpha.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/seekingalpha.ico'}",Buy Energy On The Dip: 3 Top Stocks With Great Yields,Steven Cress,2022-05-16T10:00:00Z,https://seekingalpha.com/article/4511934-buy-energy-on-dip-3-top-stocks-great-yields,"['HES', 'CVX', 'VLO', 'XOM']",Investors want income-producing investments amid war fears and rising interest and oil prices. Click here to learn about our 3 best energy stocks to buy.,https://seekingalpha.com/amp/article/4511934-buy-energy-on-dip-3-top-stocks-great-yields,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/924697738/image_924697738.jpg?io=getty-c-w750,
220,CZgV-cM4qmC7NoUJOlgQ66iZsCVV5wQETmeAxcTx1nc,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}","The Zacks Analyst Blog Highlights Occidental Petroleum, Valero Energy and Coterra Energy",Zacks Equity Research,2022-05-16T11:56:00Z,https://www.zacks.com/stock/news/1924607/the-zacks-analyst-blog-highlights-occidental-petroleum-valero-energy-and-coterra-energy,"['OXY', 'VLO', 'CTRA']","Occidental Petroleum, Valero Energy and Coterra Energy are part of  Zacks top Analyst Blog",https://www.zacks.com/amp/stock/news/1924607/the-zacks-analyst-blog-highlights-occidental-petroleum-valero-energy-and-coterra-energy,https://staticx-tuner.zacks.com/images/articles/main/6c/1976.jpg,
221,UfVD2_BXRo402UIOC3ITnuNbBLHZYDBb6jT4VHycQuA,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Murphy USA (MUSA) Shares Move Up Since Easy Q1 Earnings Beat,Zacks Equity Research,2022-05-16T12:44:00Z,https://www.zacks.com/stock/news/1924723/murphy-usa-musa-shares-move-up-since-easy-q1-earnings-beat,"['VLO', 'MUSA', 'MPC', 'PSX']","Murphy USA's (MUSA) revenues from petroleum product sales came in at $4.1 billion, up 57.4% from the first quarter of 2021 and 4.6% above the Zacks Consensus Estimate.",https://www.zacks.com/amp/stock/news/1924723/murphy-usa-musa-shares-move-up-since-easy-q1-earnings-beat,https://staticx-tuner.zacks.com/images/articles/main/ba/1850.jpg,
